_id,device_id,store_id,device_type,device_group,make,model,serial_number,pump,grade,capacity,inspection_cycle,remarks,deleted
9412677,24840,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-185-11,5343,,,,60 MONTH,,0
9412678,24841,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-185-11,295260,,,,60 MONTH,,0
9412679,24842,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-185-11,5333,,,,60 MONTH,,0
9412680,24843,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-185-11,5366,,,,60 MONTH,,0
9412681,24844,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-185-11,5775,,,,60 MONTH,,0
9412682,24845,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-185-11,5583,,,,60 MONTH,REJECTED,0
9412683,24846,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-185-11,5396,,,,60 MONTH,,0
9412684,24862,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-185-11,5610,,,,60 MONTH,,0
9412685,24863,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-185-11,5561,,,,60 MONTH,REJECTED,0
9412686,24864,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-185-11,5648,,,,60 MONTH,,0
9412687,24865,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-185-11,5394,,,,60 MONTH,REJECTED,0
9412688,24866,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-185-11,333701,,,,60 MONTH,,0
9412689,24870,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-185-11,5600,,,,60 MONTH,,0
9412690,24871,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-185-11,5378,,,,60 MONTH,,0
9412691,24872,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-185-11,5502,,,,60 MONTH,,0
9412692,24792,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090 - (1) (85),5362,,,,60 MONTH,,0
9412693,24793,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090 - (1) (85),334384,,,,60 MONTH,REJECTEDD,0
9412694,24794,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090 - (1) (85),5777,,,,60 MONTH,,0
9412695,24795,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090 - (1) (85),5569,,,,60 MONTH,,0
9412696,24796,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090 - (1) (85),205773,,,,60 MONTH,REJECTED,0
9412697,24797,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090 - (1) (85),198465,,,,60 MONTH,,0
9412698,24798,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090 - (1) (85),334404,,,,60 MONTH,,0
9412699,24799,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-185-11,5632,,,,60 MONTH,,0
9412700,24800,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-185-11,5506,,,,60 MONTH,,0
9412701,24801,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-185-11,33822,,,,60 MONTH,REJECTED,0
9412702,24802,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-185-11,5585,,,,60 MONTH,,0
9412703,24803,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-185-11,5577,,,,60 MONTH,,0
9412704,24804,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-11-185,5564,,,,60 MONTH,,0
9412705,24805,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-185-11,5801,,,,60 MONTH,,0
9412706,24806,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-185-11,5567,,,,60 MONTH,,0
9412707,24824,31595,DIESEL,FUEL DISPENSER,WAYNE,,42897,1,DIESEL,,12 MONTH,,0
9412708,24847,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-185-11,5503,,,,60 MONTH,,0
9412709,24848,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-185-11,5989,,,,60 MONTH,,0
9412710,24849,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-185-11,5563,,,,60 MONTH,,0
9412711,24850,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-185-11,5350,,,,60 MONTH,REJECTED,0
9412712,24851,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-185-11,5365,,,,60 MONTH,,0
9412713,24852,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-185-11,5861,,,,60 MONTH,,0
9412714,24853,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-185-11,5347,,,,60 MONTH,REJECTED,0
9412715,24854,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-185-11,334338,,,,60 MONTH,,0
9412716,24873,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-185-11,5388,,,,60 MONTH,,0
9412717,24874,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-185-11,5505,,,,60 MONTH,,0
9412718,24877,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-185-11,5491,,,,60 MONTH,REJECTED,0
9412719,24878,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-185-11,5390,,,,60 MONTH,REJECTED,0
9412720,24892,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,5454,,,,60 MONTH,,0
9412721,24898,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,366436,,,,60 MONTH,,0
9412722,24899,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,184744,,,,60 MONTH,,0
9412723,24900,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090 - (1) (198),5486,,,,60 MONTH,REJECTED,0
9412724,24901,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090 - (1) (198),5417,,,,60 MONTH,,0
9412725,24902,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090 - (1) (198),5455,,,,60 MONTH,,0
9412726,24908,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090 - (1) (198),465047,,,,60 MONTH,,0
9412727,24921,31845,GASOLINE,FUEL DISPENSER,GILBARCO,,389970,6,MG-89,,12 MONTH,,0
9412728,24922,31845,GASOLINE,FUEL DISPENSER,GILBARCO,,416647,1,R-87,,12 MONTH,,0
9412729,24923,31845,GASOLINE,FUEL DISPENSER,GILBARCO,,416647,2,R-87,,12 MONTH,,0
9412730,24924,31845,GASOLINE,FUEL DISPENSER,GILBARCO,,434643,4,SP-93,,12 MONTH,,1
9412731,24927,31812,DIESEL,FUEL DISPENSER,WAYNE,,31275,6,DIESEL,,12 MONTH,,0
9412732,24935,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090 - (1) (198),5423,,,,60 MONTH,,0
9412733,24936,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090 - (1) (198),5642,,,,60 MONTH,,0
9412734,24937,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090 - (1) (198),5456,,,,60 MONTH,,0
9412735,24938,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090 - (1) (198),5490,,,,60 MONTH,,0
9412736,24939,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090 - (1) (198),4996,,,,60 MONTH,,0
9412737,24942,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090 - (1) (198),5209,,,,60 MONTH,,0
9412738,24943,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090 (1) (198),5210,,,,60 MONTH,,0
9412739,24944,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090 - (1) (198),5643,,,,60 MONTH,,0
9412740,24945,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090 - (1) (198),5211,,,,60 MONTH,,0
9412741,24946,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090 - (1) (198),5427,,,,60 MONTH,,0
9412742,24947,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090 - (1) (198),5208,,,,60 MONTH,,0
9412743,24948,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,005443,,,,60 MONTH,,0
9412744,24949,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,389090,,,,60 MONTH,,0
9412745,24950,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,005075,,,,60 MONTH,,0
9412746,24951,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,005100,,,,60 MONTH,,0
9412747,24952,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,005707,,,,60 MONTH,,0
9412748,24953,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,005457,,,,60 MONTH,,0
9412749,24954,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,005597,,,,60 MONTH,,0
9412750,24955,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,005591,,,,60 MONTH,,0
9412751,24956,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,005782,,,,60 MONTH,,0
9412752,24957,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,005672,,,,60 MONTH,REJECTED,0
9412753,24958,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,5071,,,,60 MONTH,,0
9412754,24959,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,5218,,,,60 MONTH,,0
9412755,24960,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,5161,,,,60 MONTH,REJECTED,0
9412756,24961,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,5708,,,,60 MONTH,,0
9412757,24962,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,1613,,,,60 MONTH,,0
9412758,24963,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,5440,,,,60 MONTH,,0
9412759,24964,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,5442,,,,60 MONTH,REJECTED,0
9412760,24965,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,5408,,,,60 MONTH,,0
9412761,24807,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-185-11,5644,,,,60 MONTH,REJECTED,0
9412762,24808,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-185-11,5376,,,,60 MONTH,REJECTED,0
9412763,24809,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-185-11,5376,,,,60 MONTH,REJECTED,1
9412764,24810,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-185-11,5359,,,,60 MONTH,REJECTED,0
9412765,24811,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-185-11,5558,,,,60 MONTH,REJECTED,0
9412766,24812,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-185-11,5397,,,,60 MONTH,,0
9412767,24813,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-185-11,5353,,,,60 MONTH,,0
9412768,24814,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-185-11,5599,,,,60 MONTH,,0
9412769,24815,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-185-11,5580,,,,60 MONTH,REJECTED,0
9412770,24816,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-185-11,5507,,,,60 MONTH,,0
9412771,24817,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-185-11,5355,,,,60 MONTH,,0
9412772,24818,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-185-11,5495,,,,60 MONTH,,0
9412773,24819,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-185-11,333731,,,,60 MONTH,REJECTED,0
9412774,24856,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-185-11,334338,,,,60 MONTH,,0
9412775,24857,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-185-11,35971,,,,60 MONTH,REJECTED,0
9412776,24858,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-185-11,5572,,,,60 MONTH,REJECTED,0
9412777,24859,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-185-11,5393,,,,60 MONTH,,0
9412778,24860,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-185-11,114977,,,,60 MONTH,,0
9412779,24861,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-185-11,5633,,,,60 MONTH,,0
9412780,24867,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-185-11,5351,,,,60 MONTH,,0
9412781,24868,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-185-11,5342,,,,60 MONTH,,0
9412782,24869,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-185-11,5363,,,,60 MONTH,REJECTED,0
9412783,24966,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,5155,,,,60 MONTH,,0
9412784,24967,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,1461,,,,60 MONTH,,0
9412785,24968,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,5035,,,,60 MONTH,,0
9412786,24969,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,5197,,,,60 MONTH,,0
9412787,24970,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,5253,,,,60 MONTH,,0
9412788,24971,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,5768,,,,60 MONTH,REJECTED,0
9412789,24972,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,5409,,,,60 MONTH,,0
9412790,24973,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,5751,,,,60 MONTH,,0
9412791,24974,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,5045,,,,60 MONTH,,0
9412792,24975,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,5964,,,,60 MONTH,,0
9412793,24976,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,5590,,,,60 MONTH,,0
9412794,24977,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,5488,,,,60 MONTH,,0
9412795,24978,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,5785,,,,60 MONTH,,0
9412796,24979,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,5748,,,,60 MONTH,,0
9412797,24980,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,5039,,,,60 MONTH,,0
9412798,24981,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,5745,,,,60 MONTH,,0
9412799,24982,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,5060,,,,60 MONTH,,0
9412800,24983,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,2791,,,,60 MONTH,,0
9412801,24984,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,5621,,,,60 MONTH,,0
9412802,24985,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,5214,,,,60 MONTH,,0
9412803,24986,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,5679,,,,60 MONTH,,0
9412804,24987,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,5072,,,,60 MONTH,REJECTED,0
9412805,24988,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,005624,,,,60 MONTH,,0
9412806,24989,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,005724,,,,60 MONTH,,0
9412807,24990,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,005723,,,,60 MONTH,,0
9412808,24994,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,366449,,,,60 MONTH,REJECTED,0
9412809,24995,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,005733,,,,60 MONTH,,0
9412810,24996,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,005671,,,,60 MONTH,,0
9412811,24997,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,005016,,,,60 MONTH,,0
9412812,25014,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,005785,,,,60 MONTH,,0
9412813,25015,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,005883,,,,60 MONTH,,0
9412814,25016,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,005119,,,,60 MONTH,,0
9412815,25017,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,005057,,,,60 MONTH,,0
9412816,25018,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,005001,,,,60 MONTH,,0
9412817,25019,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,005811,,,,60 MONTH,,0
9412818,25020,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,W1034,,,,60 MONTH,,0
9412819,25021,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,005752,,,,60 MONTH,,0
9412820,25022,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,005619,,,,60 MONTH,REJECTED,0
9412821,25030,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,005812,,,,60 MONTH,,0
9412822,25031,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,005965,,,,60 MONTH,REJECTED,0
9412823,25032,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,005727,,,,60 MONTH,,0
9412824,25033,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,005015,,,,60 MONTH,,0
9412825,25034,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,005780,,,,60 MONTH,,0
9412826,25036,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,005614,,,,60 MONTH,,0
9412827,25037,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,005065,,,,60 MONTH,,0
9412828,25038,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,005148,,,,60 MONTH,,0
9412829,25933,32507,AIR/VACUUM HOSE,TIMING,DUNCAN INDUSTRIES,5090-1 9503,596661,,,,12 MONTH,HILLSDALE AVE - 8,0
9412830,24855,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-185-11,5386,,,,60 MONTH,REJECTED,0
9412831,25006,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,005701,,,,60 MONTH,,0
9412832,25007,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,005749,,,,60 MONTH,,0
9412833,25008,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,005203,,,,60 MONTH,,0
9412834,25009,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,005706,,,,60 MONTH,,0
9412835,25010,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,005086,,,,60 MONTH,REJECTED,0
9412836,25011,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,W1032,,,,60 MONTH,,0
9412837,25012,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,005756,,,,60 MONTH,REJECTED,0
9412838,25039,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,005487,,,,60 MONTH,,0
9412839,25040,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,005654,,,,60 MONTH,,0
9412840,25050,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,005802,,,,60 MONTH,REJECTED,0
9412841,25053,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,005281,,,,60 MONTH,,0
9412842,25054,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,005729,,,,60 MONTH,,0
9412843,25055,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,W1028,,,,60 MONTH,,0
9412844,25056,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,005254,,,,60 MONTH,,0
9412845,25057,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,005030,,,,60 MONTH,,0
9412846,25058,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,005249,,,,60 MONTH,,0
9412847,25059,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,005661,,,,60 MONTH,,0
9412848,25060,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,005179,,,,60 MONTH,,0
9412849,25061,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,004882,,,,60 MONTH,REJECTED,0
9412850,25062,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,005068,,,,60 MONTH,,0
9412851,25063,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,005638,,,,60 MONTH,,0
9412852,25064,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,W1029,,,,60 MONTH,,0
9412853,25065,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,005686,,,,60 MONTH,,0
9412854,25066,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,005754,,,,60 MONTH,,0
9412855,25067,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,005681,,,,60 MONTH,,0
9412856,25068,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,7180,,,,60 MONTH,,0
9412857,25069,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,7181,,,,60 MONTH,,0
9412858,25070,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,5245,,,,60 MONTH,,0
9412859,25071,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,5147,,,,60 MONTH,,0
9412860,25072,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,5291,,,,60 MONTH,,0
9412861,25073,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,5093,,,,60 MONTH,,0
9412862,25074,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,5052,,,,60 MONTH,,0
9412863,25075,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,5301,,,,60 MONTH,,0
9412864,25086,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5009-126,5227,,,,60 MONTH,,0
9412865,25087,32542,AIR/VACUUM HOSE,TIMING,,,,,,,12 MONTH,,0
9412866,25088,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,5221,,,,60 MONTH,,0
9412867,25089,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5732,,,,,12 MONTH,6,0
9412868,25090,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,5230,,,,60 MONTH,,0
9412869,25091,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,5177,,,,60 MONTH,REJECTED,0
9412870,25094,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,5308,,,,12 MONTH,,0
9412871,25135,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,5252,,,,60 MONTH,REJECTED,0
9412872,25136,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,5618,,,,60 MONTH,,0
9412873,25137,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,5275,,,,60 MONTH,,0
9412874,25162,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,5195,,,,60 MONTH,,0
9412875,25163,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,5286,,,,60 MONTH,,0
9412876,25164,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,5799,,,,60 MONTH,REJECTED,0
9412877,25165,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,5037,,,,60 MONTH,,0
9412878,25166,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,5004,,,,60 MONTH,,0
9412879,25167,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,5154,,,,60 MONTH,,0
9412880,25168,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,5207,,,,60 MONTH,,0
9412881,25169,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,5193,,,,60 MONTH,,0
9412882,25170,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,5186,,,,60 MONTH,,0
9412883,26330,32739,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-9,162253,,,,60 MONTH,E 8TH AVE E-17,0
9412884,25196,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,5298,,,,60 MONTH,,0
9412885,25205,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,5197,,,,60 MONTH,,0
9412886,25206,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,5292,,,,60 MONTH,REJECTED,0
9412887,25207,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,5268,,,,60 MONTH,,0
9412888,25214,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126  101-102,5141,,,,60 MONTH,,0
9412889,25215,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126  101-102,5709,,,,60 MONTH,,0
9412890,25216,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126  101-102,5323,,,,60 MONTH,,0
9412891,25264,32756,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-2,1400,,,,60 MONTH,GRANT AVE 2,0
9412892,25265,32756,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-2,1401,,,,60 MONTH,GRANT AVE 3,0
9412893,25266,32756,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-2,1402,,,,60 MONTH,GRANT AVE 4,0
9412894,25267,32756,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-2,1402,,,,60 MONTH,GRANT AVE 5,0
9412895,25268,32756,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-2,1404,,,,60 MONTH,GRANT AVE 6,0
9412896,25269,32756,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-2,1405,,,,60 MONTH,GRANT AVE 7,0
9412897,25318,32756,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-9,014674,,,,60 MONTH,MCCLURE M-1,0
9412898,25320,32756,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-9,70279,,,,60 MONTH,MCCLURE M-3,0
9412899,25336,32446,PARKING METER,TIMING,DUNCAN INDUSTRIES (MACKAY-CANADA),5090-1 (2429),004704,,,,60 MONTH,FREEPORT RD,1
9412900,25337,32446,PARKING METER,TIMING,DUNCAN INDUSTRIES (MACKAY-CANADA),5090-1 (2429),230514,,,,60 MONTH,FREEPORT RD,1
9412901,24875,32034,PLATFORM,SCALE,METTLER,,100305415,HBW,,30 LB,12 MONTH,,1
9412902,24876,32417,JEWELRY SCALE,SCALE,AND,,895635,,,1200 G,12 MONTH,,0
9412903,24879,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-185-11,5352,,,,60 MONTH,REJECTED,0
9412904,24880,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,207235,,,,60 MONTH,,0
9412905,24881,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,5469,,,,60 MONTH,REJECTED,0
9412906,24882,32542,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-126,5601,,,,60 MONTH,,0
